,img_path,xmin,ymin,xmax,ymax,score,img_name,tile_index,tile_xmin,tile_ymin,tile_xmax,tile_ymax,x,y,Xmin,Ymin,Xmax,Ymax,X,Y,lon,lat
239,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3084.615234375,1622.8460693359375,3560.595703125,2160.181884765625,0.5755729675292969,Leonor Aspiazu RGB,3,0,9855,4000,13855,3322.60546875,1891.5139770507808,3084.615234375,11477.846069335938,3560.595703125,12015.181884765623,3322.60546875,11746.51397705078,-79.57970385877513,-1.1513279072395428
240,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,1484.867431640625,60.00139999389648,1955.621826171875,550.7417602539062,0.5230320692062378,Leonor Aspiazu RGB,3,0,9855,4000,13855,1720.24462890625,305.37158012390137,1484.867431640625,9915.001399993896,1955.621826171875,10405.741760253906,1720.24462890625,10160.3715801239,-79.57985167972856,-1.1511817500166008
241,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3444.725830078125,947.51318359375,4000.0,1540.55419921875,0.5186156034469604,Leonor Aspiazu RGB,3,0,9855,4000,13855,3722.3629150390634,1244.03369140625,3444.725830078125,10802.51318359375,4000.0,11395.55419921875,3722.3629150390634,11099.03369140625,-79.57966698036087,-1.151268244298408
242,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2815.086669921875,1300.0804443359375,3129.73779296875,1544.6900634765625,0.5117419958114624,Leonor Aspiazu RGB,3,0,9855,4000,13855,2972.4122314453125,1422.38525390625,2815.086669921875,11155.080444335938,3129.73779296875,11399.690063476562,2972.4122314453125,11277.38525390625,-79.57973616479319,-1.1512846787428392
243,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2694.37890625,13.990806579589844,2974.148193359375,289.907958984375,0.5079424977302551,Leonor Aspiazu RGB,3,0,9855,4000,13855,2834.2635498046875,151.94938278198242,2694.37890625,9868.99080657959,2974.148193359375,10144.907958984377,2834.2635498046875,10006.949382781982,-79.57974890928202,-1.1511676127220272
244,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2028.1781005859373,195.4007568359375,2388.708251953125,575.7194213867188,0.5059966444969177,Leonor Aspiazu RGB,3,0,9855,4000,13855,2208.4431762695312,385.5600891113281,2028.1781005859373,10050.400756835938,2388.708251953125,10430.71942138672,2208.4431762695312,10240.560089111328,-79.57980664244798,-1.151189139094535
245,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3652.701904296875,0.0,3992.421875,300.2582397460937,0.5034400820732117,Leonor Aspiazu RGB,3,0,9855,4000,13855,3822.5618896484375,150.12911987304685,3652.701904296875,9855.0,3992.421875,10155.258239746094,3822.5618896484375,10005.129119873049,-79.57965773680748,-1.151167444991455
246,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2943.06201171875,892.0530395507812,3333.99462890625,1263.758544921875,0.4994775056838989,Leonor Aspiazu RGB,3,0,9855,4000,13855,3138.5283203125,1077.905792236328,2943.06201171875,10747.05303955078,3333.99462890625,11118.758544921877,3138.5283203125,10932.905792236328,-79.57972084025577,-1.151252936219863
247,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2018.230224609375,624.0014038085938,2767.286865234375,1287.03759765625,0.4818810820579529,Leonor Aspiazu RGB,3,0,9855,4000,13855,2392.758544921875,955.519500732422,2018.230224609375,10479.001403808594,2767.286865234375,11142.03759765625,2392.758544921875,10810.519500732422,-79.57978963899104,-1.151241658770545
248,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2779.05126953125,1585.8758544921875,3073.9560546875,1887.0482177734373,0.4754076600074768,Leonor Aspiazu RGB,3,0,9855,4000,13855,2926.503662109375,1736.4620361328125,2779.05126953125,11440.875854492188,3073.9560546875,11742.048217773438,2926.503662109375,11591.462036132812,-79.57974039994942,-1.151313619770057
249,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3106.404052734375,8.83431339263916,3316.784423828125,175.23806762695312,0.4596450328826904,Leonor Aspiazu RGB,3,0,9855,4000,13855,3211.59423828125,92.03619050979614,3106.404052734375,9863.83431339264,3316.784423828125,10030.238067626951,3211.59423828125,9947.036190509796,-79.57971409978047,-1.151162091940402
250,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3056.66796875,633.468017578125,3323.558349609375,872.8594970703125,0.4581224918365478,Leonor Aspiazu RGB,3,0,9855,4000,13855,3190.1131591796875,753.1637573242188,3056.66796875,10488.468017578123,3323.558349609375,10727.859497070312,3190.1131591796875,10608.16375732422,-79.57971608145246,-1.1512230124286025
251,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3509.970703125,1546.020751953125,3996.12939453125,2037.3155517578125,0.4500536918640136,Leonor Aspiazu RGB,3,0,9855,4000,13855,3753.050048828125,1791.6681518554688,3509.970703125,11401.020751953123,3996.12939453125,11892.315551757812,3753.050048828125,11646.668151855469,-79.57966414941214,-1.1513187068117874
252,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2879.533935546875,236.7264709472656,3160.27685546875,519.2364501953125,0.4336702823638916,Leonor Aspiazu RGB,3,0,9855,4000,13855,3019.9053955078125,377.98146057128906,2879.533935546875,10091.726470947266,3160.27685546875,10374.236450195312,3019.9053955078125,10232.981460571287,-79.57973178345496,-1.1511884407516224
253,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2461.549560546875,345.2441711425781,2840.148681640625,734.0320434570312,0.4319460391998291,Leonor Aspiazu RGB,3,0,9855,4000,13855,2650.84912109375,539.6381072998047,2461.549560546875,10200.244171142578,2840.148681640625,10589.032043457031,2650.84912109375,10394.638107299805,-79.57976582962546,-1.151203336820602
254,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2501.197509765625,1323.7822265625,2807.43896484375,1666.9793701171875,0.4025308787822723,Leonor Aspiazu RGB,3,0,9855,4000,13855,2654.3182373046875,1495.3807983398438,2501.197509765625,11178.7822265625,2807.43896484375,11521.979370117188,2654.3182373046875,11350.380798339844,-79.57976550959263,-1.151291405015387
255,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3741.76611328125,557.1622924804688,3994.20068359375,842.5564575195312,0.3944225907325744,Leonor Aspiazu RGB,3,0,9855,4000,13855,3867.9833984375,699.859375,3741.76611328125,10412.162292480469,3994.20068359375,10697.556457519531,3867.9833984375,10554.859375,-79.57965354658356,-1.1512181006246518
256,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3865.427734375,2565.76806640625,3994.82177734375,2844.265625,0.3839902281761169,Leonor Aspiazu RGB,3,0,9855,4000,13855,3930.124755859375,2705.016845703125,3865.427734375,12420.76806640625,3994.82177734375,12699.265625,3930.124755859375,12560.016845703123,-79.57964781392054,-1.1514028685547235
257,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3861.39501953125,247.2929229736328,3994.33740234375,566.075439453125,0.3769876956939697,Leonor Aspiazu RGB,3,0,9855,4000,13855,3927.8662109375,406.6841812133789,3861.39501953125,10102.292922973633,3994.33740234375,10421.075439453123,3927.8662109375,10261.68418121338,-79.57964802227578,-1.1511910856023926
258,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3225.5078125,279.8456726074219,3528.110595703125,596.0714111328125,0.3733616173267364,Leonor Aspiazu RGB,3,0,9855,4000,13855,3376.8092041015625,437.9585418701172,3225.5078125,10134.845672607422,3528.110595703125,10451.071411132812,3376.8092041015625,10292.958541870115,-79.57969885837345,-1.151193967420388
259,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,1217.5687255859375,4.616919040679932,1471.0845947265625,174.20297241210938,0.3562821745872497,Leonor Aspiazu RGB,3,0,9855,4000,13855,1344.32666015625,89.40994572639465,1217.5687255859375,9859.61691904068,1471.0845947265625,10029.20297241211,1344.32666015625,9944.409945726396,-79.57988635890392,-1.1511618499415466
260,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3728.257080078125,2089.00341796875,3995.781005859375,2392.40625,0.3462612628936767,Leonor Aspiazu RGB,3,0,9855,4000,13855,3862.01904296875,2240.704833984375,3728.257080078125,11944.00341796875,3995.781005859375,12247.40625,3862.01904296875,12095.704833984377,-79.57965409680713,-1.151360083900368
261,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3391.998046875,6.478097915649414,3636.0361328125,184.90936279296875,0.3416805267333984,Leonor Aspiazu RGB,3,0,9855,4000,13855,3514.01708984375,95.69373035430908,3391.998046875,9861.47809791565,3636.0361328125,10039.909362792969,3514.01708984375,9950.693730354307,-79.57968620067489,-1.1511624289693263
262,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3267.25927734375,1274.43896484375,3544.930908203125,1562.384765625,0.3298665583133697,Leonor Aspiazu RGB,3,0,9855,4000,13855,3406.095092773437,1418.411865234375,3267.25927734375,11129.43896484375,3544.930908203125,11417.384765625,3406.095092773437,11273.411865234377,-79.57969615669235,-1.1512843126095995
263,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,1731.585693359375,574.9684448242188,1993.35498046875,831.9892578125,0.3296921253204345,Leonor Aspiazu RGB,3,0,9855,4000,13855,1862.4703369140625,703.4788513183594,1731.585693359375,10429.96844482422,1993.35498046875,10686.9892578125,1862.4703369140625,10558.47885131836,-79.57983855912599,-1.1512184341461618
264,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3387.388916015625,765.0665893554688,3618.37939453125,992.0270385742188,0.3163647949695587,Leonor Aspiazu RGB,3,0,9855,4000,13855,3502.884155273437,878.5468139648438,3387.388916015625,10620.066589355469,3618.37939453125,10847.02703857422,3502.884155273437,10733.546813964844,-79.5796872277101,-1.1512345660188714
265,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2013.5908203125,8.292745590209961,2279.92822265625,184.9711151123047,0.3159784376621246,Leonor Aspiazu RGB,3,0,9855,4000,13855,2146.759521484375,96.63193035125732,2013.5908203125,9863.29274559021,2279.92822265625,10039.971115112305,2146.759521484375,9951.631930351256,-79.579812332887,-1.1511625154210263
266,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3612.060791015625,1951.1077880859373,3830.560791015625,2151.427734375,0.3154205083847046,Leonor Aspiazu RGB,3,0,9855,4000,13855,3721.310791015625,2051.2677612304688,3612.060791015625,11806.107788085938,3830.560791015625,12006.427734375,3721.310791015625,11906.267761230469,-79.57966707742139,-1.1513426279666954
267,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2748.5458984375,933.4754028320312,2948.903564453125,1137.9351806640625,0.3051151037216186,Leonor Aspiazu RGB,3,0,9855,4000,13855,2848.7247314453125,1035.7052917480469,2748.5458984375,10788.475402832031,2948.903564453125,10992.935180664062,2848.7247314453125,10890.705291748049,-79.57974757520944,-1.151249047598028
268,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3558.673095703125,2351.308837890625,3756.6025390625,2550.25732421875,0.2655017077922821,Leonor Aspiazu RGB,3,0,9855,4000,13855,3657.637817382813,2450.7830810546875,3558.673095703125,12206.308837890623,3756.6025390625,12405.25732421875,3657.637817382813,12305.783081054688,-79.57967295137901,-1.1513794418427896
269,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2899.17333984375,5.249603748321533,3107.5048828125,136.9205780029297,0.2654907703399658,Leonor Aspiazu RGB,3,0,9855,4000,13855,3003.339111328125,71.08509087562561,2899.17333984375,9860.249603748322,3107.5048828125,9991.92057800293,3003.339111328125,9926.085090875626,-79.57973331172741,-1.151160161373168
270,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2391.486083984375,1049.515380859375,2606.858154296875,1266.46240234375,0.2530707716941833,Leonor Aspiazu RGB,3,0,9855,4000,13855,2499.172119140625,1157.9888916015625,2391.486083984375,10904.515380859377,2606.858154296875,11121.46240234375,2499.172119140625,11012.988891601562,-79.57977982212857,-1.1512603155846857
271,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,3880.38134765625,2332.82080078125,3993.954345703125,2547.0791015625,0.2466422617435455,Leonor Aspiazu RGB,3,0,9855,4000,13855,3937.167846679688,2439.949951171875,3880.38134765625,12187.82080078125,3993.954345703125,12402.0791015625,3937.167846679688,12294.949951171877,-79.57964716418151,-1.151378443609477
272,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,1891.9971923828125,277.8708190917969,2089.67333984375,475.0993957519531,0.2420742213726043,Leonor Aspiazu RGB,3,0,9855,4000,13855,1990.8352661132808,376.485107421875,1891.9971923828125,10132.870819091797,2089.67333984375,10330.099395751951,1990.8352661132808,10231.485107421877,-79.57982671720764,-1.1511883028681504
273,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2643.263916015625,1101.971435546875,2816.124267578125,1285.1942138671875,0.2377216219902038,Leonor Aspiazu RGB,3,0,9855,4000,13855,2729.694091796875,1193.5828247070312,2643.263916015625,10956.971435546877,2816.124267578125,11140.194213867188,2729.694091796875,11048.582824707031,-79.57975855602113,-1.15126359543549
274,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,1885.583984375,460.4320983886719,2095.707275390625,658.014892578125,0.2203186154365539,Leonor Aspiazu RGB,3,0,9855,4000,13855,1990.6456298828125,559.2234954833984,1885.583984375,10315.432098388672,2095.707275390625,10513.014892578123,1990.6456298828125,10414.223495483398,-79.57982673470195,-1.1512051415425189
275,Leonor Aspiazu RGB_3_0_9855_4000_13855.png,2609.134765625,653.4601440429688,2857.3037109375,903.4343872070312,0.2100577056407928,Leonor Aspiazu RGB,3,0,9855,4000,13855,2733.21923828125,778.447265625,2609.134765625,10508.460144042969,2857.3037109375,10758.434387207031,2733.21923828125,10633.447265625,-79.5797582308194,-1.1512253422114556
276,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1011.13037109375,3706.89697265625,1294.613525390625,3980.58154296875,0.747286319732666,Leonor Aspiazu RGB,9,7600,3800,11600,7800,1152.8719482421875,3843.7392578125,8611.13037109375,7506.89697265625,8894.613525390625,7780.58154296875,8752.871948242188,7643.7392578125,-79.57920290596324,-1.1509498515489047
277,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2434.657958984375,345.6389465332031,2791.627197265625,703.5883178710938,0.7460922002792358,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2613.142578125,524.6136322021484,10034.657958984377,4145.638946533203,10391.627197265623,4503.588317871094,10213.142578125,4324.613632202148,-79.57906819311242,-1.1506440062572243
278,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2481.59326171875,3681.48779296875,2849.39697265625,3993.833251953125,0.7419601082801819,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2665.4951171875,3837.6605224609375,10081.59326171875,7481.48779296875,10449.39697265625,7793.833251953125,10265.4951171875,7637.6605224609375,-79.57906336348725,-1.150949291415666
279,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1603.889404296875,1792.464599609375,1908.656494140625,2111.82470703125,0.7240838408470154,Leonor Aspiazu RGB,9,7600,3800,11600,7800,1756.27294921875,1952.1446533203125,9203.889404296877,5592.464599609375,9508.656494140623,5911.82470703125,9356.27294921875,5752.1446533203125,-79.57914724102869,-1.1507755480217683
280,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2873.043701171875,398.2648315429688,3238.095703125,754.8101196289062,0.7188624739646912,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3055.569702148437,576.5374755859375,10473.043701171877,4198.264831542969,10838.095703125,4554.810119628906,10655.569702148438,4376.5374755859375,-79.57902737833608,-1.1506487908495586
281,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3628.169189453125,2954.98828125,3879.288330078125,3206.0927734375,0.7042514085769653,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3753.728759765625,3080.54052734375,11228.169189453123,6754.98828125,11479.288330078123,7006.0927734375,11353.728759765623,6880.54052734375,-79.5789629717836,-1.1508795255761457
282,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3562.240966796875,1805.1812744140625,3962.494140625,2228.35986328125,0.7034130096435547,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3762.3675537109375,2016.770568847656,11162.240966796877,5605.181274414063,11562.494140625,6028.35986328125,11362.367553710938,5816.770568847656,-79.57896217483778,-1.1507815030636122
283,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2899.199462890625,2129.005859375,3214.275390625,2455.073974609375,0.7032642364501953,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3056.7374267578125,2292.0399169921875,10499.199462890623,5929.005859375,10814.275390625,6255.073974609375,10656.737426757812,6092.039916992188,-79.57902727061118,-1.1508068681276593
284,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,12.72810173034668,1770.626953125,321.2908935546875,2144.295654296875,0.6859203577041626,Leonor Aspiazu RGB,9,7600,3800,11600,7800,167.0094976425171,1957.4613037109373,7612.728101730347,5570.626953125,7921.290893554687,5944.295654296875,7767.009497642517,5757.4613037109375,-79.57929385372218,-1.1507760379316645
285,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3386.765380859375,1480.5928955078125,3715.905517578125,1837.7965087890625,0.6855206489562988,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3551.33544921875,1659.1947021484375,10986.765380859377,5280.5928955078125,11315.905517578123,5637.796508789063,11151.33544921875,5459.1947021484375,-79.57898164296638,-1.1507485537547928
286,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3435.2939453125,3296.45166015625,3739.562744140625,3587.055908203125,0.682486891746521,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3587.4283447265625,3441.7537841796875,11035.2939453125,7096.45166015625,11339.562744140623,7387.055908203125,11187.428344726562,7241.753784179687,-79.57897831332545,-1.150912810057168
287,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3563.16162109375,3609.259033203125,3821.274169921875,3868.56201171875,0.6753443479537964,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3692.217895507813,3738.9105224609375,11163.16162109375,7409.259033203125,11421.274169921877,7668.56201171875,11292.217895507812,7538.9105224609375,-79.57896864628235,-1.150940191964196
288,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2133.18359375,1746.0792236328125,2508.621826171875,2109.302490234375,0.6747134923934937,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2320.902709960937,1927.6908569335935,9733.18359375,5546.0792236328125,10108.621826171877,5909.302490234375,9920.902709960938,5727.690856933594,-79.57909515281767,-1.1507732946938345
289,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3339.0615234375,42.39352798461914,3783.37548828125,472.3715515136719,0.671200156211853,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3561.218505859375,257.3825397491455,10939.0615234375,3842.393527984619,11383.37548828125,4272.371551513672,11161.218505859377,4057.3825397491455,-79.57898073123488,-1.150619381889051
290,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2571.925537109375,6.379904747009277,2980.571044921875,311.6560974121094,0.6703217029571533,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2776.248291015625,159.01800107955933,10171.925537109377,3806.379904747009,10580.571044921877,4111.656097412109,10376.248291015623,3959.0180010795593,-79.57905314628815,-1.1506103179564335
291,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2042.1845703125,1382.2646484375,2387.647705078125,1745.3046875,0.6702329516410828,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2214.9161376953125,1563.78466796875,9642.1845703125,5182.2646484375,9987.647705078123,5545.3046875,9814.916137695312,5363.78466796875,-79.57910493028837,-1.150739762068962
292,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,620.26025390625,2943.5634765625,919.0769653320312,3262.03515625,0.6691840887069702,Leonor Aspiazu RGB,9,7600,3800,11600,7800,769.6686096191406,3102.79931640625,8220.26025390625,6743.5634765625,8519.076965332031,7062.03515625,8369.66860961914,6902.79931640625,-79.57923825722837,-1.1508815766421798
293,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2582.529296875,1577.7633056640625,2898.60693359375,1908.6488037109373,0.6648270487785339,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2740.568115234375,1743.2060546875,10182.529296875,5377.763305664063,10498.60693359375,5708.6488037109375,10340.568115234377,5543.2060546875,-79.57905643785486,-1.1507562950937835
294,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2377.293212890625,3392.279541015625,2682.09375,3695.1845703125,0.6624351739883423,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2529.6934814453125,3543.7320556640625,9977.293212890623,7192.279541015625,10282.09375,7495.1845703125,10129.693481445312,7343.7320556640625,-79.57907589145647,-1.1509222069820528
295,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1947.3900146484373,3399.7861328125,2232.336181640625,3697.882568359375,0.6434279680252075,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2089.8630981445312,3548.834350585937,9547.390014648438,7199.7861328125,9832.336181640623,7497.882568359375,9689.863098144531,7348.8343505859375,-79.57911646667836,-1.150922677139876
296,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3084.892822265625,2455.240234375,3394.7958984375,2779.696044921875,0.6430721282958984,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3239.8443603515625,2617.468139648437,10684.892822265623,6255.240234375,10994.7958984375,6579.696044921875,10839.844360351562,6417.4681396484375,-79.57901037863478,-1.1508368551486117
297,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1409.1282958984375,2326.03125,1715.2698974609375,2647.69677734375,0.6379244923591614,Leonor Aspiazu RGB,9,7600,3800,11600,7800,1562.1990966796875,2486.864013671875,9009.128295898438,6126.03125,9315.269897460938,6447.69677734375,9162.199096679688,6286.864013671875,-79.57916514472505,-1.1508248204558915
298,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3103.735595703125,961.50390625,3390.93310546875,1292.601806640625,0.6345148682594299,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3247.334350585937,1127.0528564453125,10703.735595703123,4761.50390625,10990.93310546875,5092.601806640625,10847.334350585938,4927.0528564453125,-79.57900968766837,-1.150699518829221
299,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3046.879150390625,3526.861328125,3346.52490234375,3860.374755859375,0.6319370865821838,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3196.7020263671875,3693.618041992188,10646.879150390623,7326.861328125,10946.52490234375,7660.374755859375,10796.702026367188,7493.6180419921875,-79.57901435860032,-1.15093601842771
300,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2467.385498046875,2517.692626953125,2791.984130859375,2868.034423828125,0.6281765699386597,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2629.684814453125,2692.863525390625,10067.385498046877,6317.692626953125,10391.984130859377,6668.034423828125,10229.684814453123,6492.863525390625,-79.57906666705844,-1.1508438025577623
301,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3394.452880859375,2328.766357421875,3724.57177734375,2681.975341796875,0.6244633793830872,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3559.5123291015625,2505.370849609375,10994.452880859377,6128.766357421875,11324.57177734375,6481.975341796875,11159.512329101562,6305.370849609375,-79.57898088863305,-1.1508265257931622
302,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3296.84326171875,516.9219360351562,3657.388916015625,908.4136962890624,0.6183759570121765,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3477.1160888671875,712.6678161621094,10896.84326171875,4316.921936035156,11257.388916015623,4708.413696289063,11077.116088867188,4512.667816162109,-79.57898848984901,-1.1506613347627503
303,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3666.2431640625,578.7108764648438,3984.5810546875,937.0452880859376,0.6151989102363586,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3825.412109375,757.8780822753906,11266.2431640625,4378.710876464844,11584.5810546875,4737.0452880859375,11425.412109375,4557.878082275391,-79.57895635885296,-1.150665500723484
304,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,344.42047119140625,1712.5958251953125,644.5953979492188,2076.752685546875,0.6132910251617432,Leonor Aspiazu RGB,9,7600,3800,11600,7800,494.5079345703125,1894.6742553710935,7944.420471191406,5512.5958251953125,8244.595397949219,5876.752685546875,8094.507934570312,5694.674255371094,-79.5792636413443,-1.1507702523347092
305,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3732.596435546875,1440.96630859375,3994.369384765625,1814.9345703125,0.6097177267074585,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3863.48291015625,1627.950439453125,11332.596435546877,5240.96630859375,11594.369384765623,5614.9345703125,11463.48291015625,5427.950439453125,-79.57895284674636,-1.1507456747102145
306,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3208.956298828125,2739.663330078125,3541.384521484375,3064.356689453125,0.6093415021896362,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3375.17041015625,2902.010009765625,10808.956298828123,6539.663330078125,11141.384521484377,6864.356689453125,10975.17041015625,6702.010009765625,-79.5789978945393,-1.1508630746416584
307,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,464.8439331054688,3401.780029296875,700.8694458007812,3659.90625,0.6059129238128662,Leonor Aspiazu RGB,9,7600,3800,11600,7800,582.856689453125,3530.843139648437,8064.843933105469,7201.780029296875,8300.869445800781,7459.90625,8182.856689453125,7330.843139648437,-79.5792554909971,-1.150921019315564
308,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2744.952392578125,2714.768310546875,3091.406494140625,3063.849365234375,0.6022253632545471,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2918.179443359375,2889.308837890625,10344.952392578123,6514.768310546875,10691.406494140623,6863.849365234375,10518.179443359377,6689.308837890625,-79.57904005285891,-1.1508619042751056
309,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2471.46337890625,1278.6309814453125,2756.919189453125,1596.0447998046875,0.599102795124054,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2614.1912841796875,1437.337890625,10071.46337890625,5078.6309814453125,10356.919189453123,5396.044799804688,10214.191284179688,5237.337890625,-79.57906809636722,-1.150728110460719
310,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2168.939208984375,3175.240234375,2455.966064453125,3460.656005859375,0.5950663089752197,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2312.45263671875,3317.9481201171875,9768.939208984377,6975.240234375,10055.966064453123,7260.656005859375,9912.45263671875,7117.948120117188,-79.57909593235362,-1.150901401817858
311,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2777.221435546875,1259.544189453125,3061.369384765625,1556.0889892578125,0.5898168683052063,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2919.29541015625,1407.8165893554688,10377.221435546877,5059.544189453125,10661.369384765623,5356.0889892578125,10519.29541015625,5207.816589355469,-79.57903994990878,-1.150725390180737
312,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,1731.1744384765625,2089.560546875,2070.52880859375,2436.67138671875,0.5808581709861755,Leonor Aspiazu RGB,9,7600,3800,11600,7800,1900.851623535156,2263.115966796875,9331.174438476562,5889.560546875,9670.52880859375,6236.67138671875,9500.851623535156,6063.115966796875,-79.57913390336033,-1.1508042028913947
313,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,2762.478515625,1907.6326904296875,3037.02734375,2179.02685546875,0.575273334980011,Leonor Aspiazu RGB,9,7600,3800,11600,7800,2899.7529296875,2043.3297729492188,10362.478515625,5707.632690429688,10637.02734375,5979.02685546875,10499.7529296875,5843.329772949219,-79.5790417527412,-1.1507839503971695
314,Leonor Aspiazu RGB_9_7600_3800_11600_7800.png,3806.28662109375,3340.367919921875,3997.34130859375,3675.4443359375,0.5684774518013,Leonor Aspiazu RGB,9,7600,3800,11600,7800,3901.81396484375,3507.9061279296875,11406.28662109375,7140.367919921875,11597.34130859375,7475.4443359375,11501.81396484375,7307.906127929687,-79.57894931063083,-1.1509189057537916
