name,lat,lon,diameter,height,year,plot_id,site,X,Y,updated diameter,group,AGB,carbon
Cacao,-2.18136423,-79.57656941,0.0,0.0,2016.0,P8,Nestor Macias RGB,3404.336044832453,8266.644175368261,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18147914,-79.57643945,0.0,0.0,2016.0,P8,Nestor Macias RGB,4779.70666209766,9457.187987518952,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Guaba,-2.18144605,-79.57642955,9.23096511332,0.0,2016.0,P8,Nestor Macias RGB,4884.478661966176,9114.353641125395,9.23096511332,fruit,27.431677694471706,10.698354300843963
Cacao,-2.18144579,-79.57620983,0.0,0.0,2016.0,P8,Nestor Macias RGB,7209.782078470406,9111.659868687284,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18131727,-79.57636134,0.0,0.0,2016.0,P8,Nestor Macias RGB,5606.347158347929,7780.107429931351,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18119865,-79.57662668,5.47639754714,2.0,2016.0,P8,Nestor Macias RGB,2798.245899834534,6551.125557183742,5.47639754714,cacao,3.5017647728141967,1.3656882613975367
Cacao,-2.18118905,-79.57641097,0.0,0.0,2016.0,P8,Nestor Macias RGB,5081.111364877934,6451.663190144947,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18138182,-79.57625881,0.0,0.0,2016.0,P8,Nestor Macias RGB,6691.425254584688,8448.888241644845,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18146517,-79.5760425,0.0,0.0,2016.0,P8,Nestor Macias RGB,8980.64053772902,9312.449522149347,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18128121,-79.57618052,0.0,0.0,2016.0,P8,Nestor Macias RGB,7519.970696445709,7406.501913733,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18107228,-79.57637215,0.0,0.0,2016.0,P8,Nestor Macias RGB,5491.94460094111,5241.848544382247,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18136491,-79.57606568,0.0,0.0,2016.0,P8,Nestor Macias RGB,8735.325895492013,8273.68942637016,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18131442,-79.57605746,0.0,0.0,2016.0,P8,Nestor Macias RGB,8822.31840449745,7750.579539716206,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18119938,-79.57607682,0.0,0.0,2016.0,P8,Nestor Macias RGB,8617.430938024405,6558.688841344159,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Guaba,-2.18112637,-79.57617529,8.91265597148,0.0,2016.0,P8,Nestor Macias RGB,7575.319944882214,5802.2568186751705,8.91265597148,fruit,25.004539328747835,9.751770338211657
Cacao,-2.18102858,-79.57630702,0.0,0.0,2016.0,P8,Nestor Macias RGB,6181.217364023748,4789.08756108336,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18126822,-79.57590263,0.0,0.0,2016.0,P8,Nestor Macias RGB,10460.888985099256,7271.916898334828,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Guaba,-2.18119999,-79.57591819,8.14871403107,0.0,2016.0,P8,Nestor Macias RGB,10296.217033766754,6565.008845919528,8.14871403107,fruit,19.736728338323843,7.697324051946299
Cacao,-2.18111707,-79.57598466,0.0,0.0,2016.0,P8,Nestor Macias RGB,9592.76300996794,5705.902650605911,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18105844,-79.5760963,0.0,0.0,2016.0,P8,Nestor Macias RGB,8411.273507810858,5098.456965234002,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18096936,-79.57620081,0.0,0.0,2016.0,P8,Nestor Macias RGB,7305.241011660551,4175.529084404095,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18110227,-79.57588945,0.0,0.0,2016.0,P8,Nestor Macias RGB,10600.37332435066,5552.564834749644,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Sapote,-2.18115135,-79.57581233,7.63941940413,0.0,2016.0,P8,Nestor Macias RGB,11416.536620719353,6061.066186245883,7.63941940413,fruit,16.64482881980924,6.491483239725604
Musacea,-2.18097611,-79.57611598,11.2044817927,0.0,2016.0,P8,Nestor Macias RGB,8202.999471663928,4245.463561227743,11.2044817927,banana,5.156152288970498,2.0108993926984944
Musacea,-2.1809206000000003,-79.5761757,8.2760376878,0.0,2016.0,P8,Nestor Macias RGB,7570.980902478152,3670.343145140797,8.2760376878,banana,2.7044757640452213,1.0547455479776364
Musacea,-2.18119287,-79.57585629,9.54927425516,0.0,2016.0,P8,Nestor Macias RGB,10951.306608949852,6491.240923695216,9.54927425516,banana,3.66824331937372,1.4306148945557509
Musacea,-2.18101899,-79.57616472,15.2788388083,0.0,2016.0,P8,Nestor Macias RGB,7687.182575108821,4689.728800676272,15.2788388083,banana,9.98237080977203,3.893124615811092
Musacea,-2.18103504,-79.57609944,8.59434682964,0.0,2016.0,P8,Nestor Macias RGB,8378.042792791888,4856.017445569181,8.59434682964,banana,2.930857345313005,1.143034364672072
Musacea,-2.18119905,-79.57608833,14.3239113827,0.0,2016.0,P8,Nestor Macias RGB,8495.620259249174,6555.269822479517,14.3239113827,banana,8.700265723852526,3.393103632302485
Musacea,-2.18129965,-79.57595069,17.825311943,0.0,2016.0,P8,Nestor Macias RGB,9952.268549138744,7597.552543759654,17.825311943,banana,13.862142540006111,5.4062355906023845
Musacea,-2.18112413,-79.57615413,7.957728545960001,0.0,2016.0,P8,Nestor Macias RGB,7799.256865808447,5779.048933035394,7.957728545960001,banana,2.4877233424466945,0.9702121035542108
Musacea,-2.18103722,-79.57625833,15.9154570919,0.0,2016.0,P8,Nestor Macias RGB,6696.505109095513,4878.6036914187325,15.9154570919,banana,10.889199936445776,4.246787975213853
Musacea,-2.1812323,-79.57623411,12.0957473899,0.0,2016.0,P8,Nestor Macias RGB,6952.826102847835,6899.761874989538,12.0957473899,banana,6.069164704757945,2.366974234855599
Musacea,-2.1814442,-79.57613832,17.5070028011,0.0,2016.0,P8,Nestor Macias RGB,7966.574574858462,9095.18641414509,17.5070028011,banana,13.340201555786402,5.202678606756697
Musacea,-2.18136782,-79.57616024,10.8225108225,0.0,2016.0,P8,Nestor Macias RGB,7734.594550843963,8303.83895638013,10.8225108225,banana,4.788946176874639,1.867689008981109
Musacea,-2.18124826,-79.57637625,14.3239113827,0.0,2016.0,P8,Nestor Macias RGB,5448.554176750098,7065.118060192509,14.3239113827,banana,8.700265723852526,3.393103632302485
Musacea,-2.18125853,-79.57636822,17.5070028011,0.0,2016.0,P8,Nestor Macias RGB,5533.5359099082725,7171.5220716014965,17.5070028011,banana,13.340201555786402,5.202678606756697
Musacea,-2.18145925,-79.57613902,10.5042016807,0.0,2016.0,P8,Nestor Macias RGB,7959.166453640447,9251.114395807765,10.5042016807,banana,4.493911905548441,1.7526256431638922
Musacea,-2.18141082,-79.57636129,13.6872930991,0.0,2016.0,P8,Nestor Macias RGB,5606.876309981668,8749.347475413711,13.6872930991,banana,7.897282487679796,3.0799401701951203
Roble,-2.18127402,-79.57638490000002,7.957728545960001,0.0,2016.0,P8,Nestor Macias RGB,5357.010964717183,7332.008745086759,7.957728545960001,timber,12.854614877856129,5.013299802363891
Musacea,-2.18136083,-79.57644982,14.6422205246,0.0,2016.0,P8,Nestor Macias RGB,4669.9606379548295,8231.417920377176,14.6422205246,banana,9.11725379239417,3.5557289790337263
Guaba,-2.18130292,-79.57645722,5.252100840340001,0.0,2016.0,P8,Nestor Macias RGB,4591.646213757515,7631.431912529383,5.252100840340001,fruit,6.189837784334443,2.414036735890433
Guaba,-2.181412,-79.57631053,20.5309396486,0.0,2016.0,P8,Nestor Macias RGB,6144.070927697158,8761.573058028425,20.5309396486,fruit,226.3389524949042,88.27219147301264
Cacao,-2.18158137,-79.57612624,0.0,0.0,2016.0,P8,Nestor Macias RGB,8094.417580874695,10516.3585898681,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18155035,-79.57618141,0.0,0.0,2016.0,P8,Nestor Macias RGB,7510.551799380431,10194.970816370753,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18148331,-79.57621608,0.0,0.0,2016.0,P8,Nestor Macias RGB,7143.638139142005,9500.391953201872,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18140037,-79.5763767,0.0,0.0,2016.0,P8,Nestor Macias RGB,5443.791813099203,8641.078544624846,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18132273,-79.57641499,0.0,0.0,2016.0,P8,Nestor Macias RGB,5038.567583030197,7836.676651186936,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18123535,-79.57648076,0.0,0.0,2016.0,P8,Nestor Macias RGB,4342.521680599793,6931.361897852571,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Guaba,-2.18115535,-79.57639337,8.59434682964,0.0,2016.0,P8,Nestor Macias RGB,5267.372697994231,6102.5088391806285,8.59434682964,fruit,22.71548387355968,8.859038710688274
Cacao,-2.18128311,-79.57620542,6.75970514858,2.1,2016.0,P8,Nestor Macias RGB,7256.453242098789,7426.187173876429,6.75970514858,cacao,5.312805110347214,2.071993993035413
Cacao,-2.18141296,-79.57612064,0.0,0.0,2016.0,P8,Nestor Macias RGB,8153.682550468427,8771.519294731845,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18133985,-79.57614775,0.0,0.0,2016.0,P8,Nestor Macias RGB,7866.776599113863,8014.051205741213,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18127682,-79.57626088,0.0,0.0,2016.0,P8,Nestor Macias RGB,6669.51838179057,7361.018602138782,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18110693,-79.57637466,0.0,0.0,2016.0,P8,Nestor Macias RGB,5465.381194883,5600.845525418281,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Guaba,-2.1812442,-79.57592626,13.1461675579,0.0,2016.0,P8,Nestor Macias RGB,10210.811979211352,7023.053767467535,13.1461675579,fruit,69.76374586227755,27.207860886288245
Cacao,-2.18119221,-79.57609313,0.0,0.0,2016.0,P8,Nestor Macias RGB,8444.821713840149,6484.402885961328,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18114665,-79.57616937,0.0,0.0,2016.0,P8,Nestor Macias RGB,7637.971484149829,6012.3710690504295,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Guaba,-2.18104336,-79.57619865,8.97631779985,0.0,2016.0,P8,Nestor Macias RGB,7328.10035718485,4942.218163671615,8.97631779985,fruit,25.47881943046228,9.936739577880289
Cacao,-2.18096775,-79.57627196,6.438663029909999,2.1,2016.0,P8,Nestor Macias RGB,6552.258406193213,4158.848416598492,6.438663029909999,cacao,4.824834420720368,1.8816854240809435
Cacao,-2.18116759,-79.57587509999998,0.0,0.0,2016.0,P8,Nestor Macias RGB,10752.239809094392,6229.323357154975,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18110796,-79.57592113,7.697159985060001,2.2,2016.0,P8,Nestor Macias RGB,10265.102924681169,5611.517008548231,7.697159985060001,cacao,6.8707057718381375,2.6795752510168738
Cacao,-2.1809726,-79.57605162,0.0,0.0,2016.0,P8,Nestor Macias RGB,8884.12330142179,4209.0976332787095,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18097677,-79.57615846,0.0,0.0,2016.0,P8,Nestor Macias RGB,7753.432344673733,4252.301598961631,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18091076,-79.57622763,0.0,0.0,2016.0,P8,Nestor Macias RGB,7021.404139119942,3568.3942189273,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Musacea,-2.18114003,-79.57587622,20.6900942195,0.0,2016.0,P8,Nestor Macias RGB,10740.386815235805,5943.783478443537,20.6900942195,banana,19.04124374244445,7.426085059553336
Musacea,-2.1811622,-79.57585143,8.848994143110001,0.0,2016.0,P8,Nestor Macias RGB,11002.740136229131,6173.479382330523,8.848994143110001,banana,3.118927488514764,1.216381720520758
Musacea,-2.18088541,-79.57621634,13.5281385281,0.0,2016.0,P8,Nestor Macias RGB,7140.8865511879785,3305.751405960528,13.5281385281,banana,7.702971370427661,3.004158834466788
Musacea,-2.1810586,-79.57605659,13.3689839572,0.0,2016.0,P8,Nestor Macias RGB,8831.525640939311,5100.114671350472,13.3689839572,banana,7.511226378917903,2.929378287777982
Musacea,-2.18111306,-79.57601384,7.798573975039999,0.0,2016.0,P8,Nestor Macias RGB,9283.95018596965,5664.356391039458,7.798573975039999,banana,2.38294282590348,0.929347702102357
Musacea,-2.18092372,-79.57621156,8.435192258719999,0.0,2016.0,P8,Nestor Macias RGB,7191.473435973588,3702.66841443036,8.435192258719999,banana,2.8164599127038144,1.0984193659544876
Musacea,-2.18113219,-79.57603551,9.32645785587,0.0,2016.0,P8,Nestor Macias RGB,9054.615919522272,5862.555878695113,9.32645785587,banana,3.488332659594416,1.3604497372418225
Musacea,-2.18134782,-79.57597978,13.2098293863,0.0,2016.0,P8,Nestor Macias RGB,9644.408197870633,8096.625691710994,13.2098293863,banana,7.322043568051269,2.855596991539995
Otra variedad,-2.18118308,-79.57619344,5.411255411259999,0.0,2016.0,P8,Nestor Macias RGB,7383.237944997937,6389.810030640239,5.411255411259999,other,6.253476578790662,2.438855865728358
Musacea,-2.1810358,-79.5763353,8.40336134454,0.0,2016.0,P8,Nestor Macias RGB,5881.929267327248,4863.891549629314,8.40336134454,banana,2.793870209840724,1.0896093818378825
Musacea,-2.18114125,-79.57627487,13.1461675579,0.0,2016.0,P8,Nestor Macias RGB,6521.4617879675525,5956.42348758967,13.1461675579,banana,7.247086962763547,2.826363915477783
Musacea,-2.18132863,-79.57609931,13.1461675579,0.0,2016.0,P8,Nestor Macias RGB,8379.418586618507,7897.804564260511,13.1461675579,banana,7.247086962763547,2.826363915477783
Musacea,-2.18133644,-79.57619761,13.2098293863,0.0,2016.0,P8,Nestor Macias RGB,7339.106708700165,7978.721344113825,13.2098293863,banana,7.322043568051269,2.855596991539995
Musacea,-2.18113789,-79.57639568,15.6289788643,0.0,2016.0,P8,Nestor Macias RGB,5242.9258980198965,5921.611659125403,15.6289788643,banana,10.47595057899263,4.085620725807126
Musacea,-2.18108879,-79.57643816,10.5042016807,0.0,2016.0,P8,Nestor Macias RGB,4793.358771180096,5412.903094365758,10.5042016807,banana,4.493911905548441,1.7526256431638922
Musacea,-2.18134215,-79.57626737,14.005602240899998,0.0,2016.0,P8,Nestor Macias RGB,6600.834515281952,8037.880731175815,14.005602240899998,banana,8.293618678699097,3.234511284692648
Musacea,-2.18144027,-79.57615232,14.546727782,0.0,2016.0,P8,Nestor Macias RGB,7818.412150648543,9054.469007636872,14.546727782,banana,8.991069792742698,3.5065172191696523
Otra variedad,-2.18151395,-79.57626671,4.96562261268,0.0,2016.0,P8,Nestor Macias RGB,6607.819315253134,9817.842674671454,4.96562261268,other,5.165942376590215,2.014717526870184
Musacea,-2.18137571,-79.57644043,13.3689839572,0.0,2016.0,P8,Nestor Macias RGB,4769.335292302201,8385.584589291677,13.3689839572,banana,7.511226378917903,2.929378287777982
Musacea,-2.18150085,-79.57634052,8.0850522027,0.0,2016.0,P8,Nestor Macias RGB,5826.685849127256,9682.117986315332,8.0850522027,banana,2.573271909278761,1.0035760446187167
Cacao,-2.18140506,-79.57647997,0.0,0.0,2016.0,P8,Nestor Macias RGB,4350.882274547987,8689.670055188595,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Variedad bifurcada,-2.18148186,-79.57639917,15.095372678,0.0,2016.0,P8,Nestor Macias RGB,5205.991122316725,9485.368991512738,15.095372678,other,61.17441924549304,23.858023505742285
Cacao,-2.18154119,-79.57633637,0.0,0.0,2016.0,P8,Nestor Macias RGB,5870.605424801613,10100.067141149952,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.1814255,-79.57625268,0.0,0.0,2016.0,P8,Nestor Macias RGB,6756.299230322983,8901.442011680323,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18130036,-79.57637684,0.0,0.0,2016.0,P8,Nestor Macias RGB,5442.310188885679,7604.908614652066,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Guaba,-2.18122,-79.5765062,6.366182836769999,0.0,2016.0,P8,Nestor Macias RGB,4073.289389871797,6772.325717220368,6.366182836769999,fruit,10.28586555774016,4.011487567518662
Cacao,-2.18119215,-79.5764301,0.0,0.0,2016.0,P8,Nestor Macias RGB,4878.657995348592,6483.781246171104,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Variedad bifurcada,-2.18139415,-79.57623354,5.86933056869,0.0,2016.0,P8,Nestor Macias RGB,6958.858430088838,8576.63521931373,5.86933056869,other,7.491562234687167,2.921709271527995
Cacao,-2.18143456,-79.57600615,0.0,0.0,2016.0,P8,Nestor Macias RGB,9365.33368898092,8995.309620574879,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.1812489,-79.57609745,0.0,0.0,2016.0,P8,Nestor Macias RGB,8399.103022941947,7071.748884662989,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Guaba,-2.1811178,-79.57637639,16.8703845174,0.0,2016.0,P8,Nestor Macias RGB,5447.072552536574,5713.465934766328,16.8703845174,fruit,134.77518937330862,52.56232385559037
Cacao,-2.18134048,-79.57599688,5.2206580936,1.5,2016.0,P8,Nestor Macias RGB,9463.438379738183,8020.578423575388,5.2206580936,cacao,3.185392349986962,1.2423030164949151
Cacao,-2.18130165,-79.57605179999999,0.0,0.0,2016.0,P8,Nestor Macias RGB,8882.218355961433,7618.273870224729,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18119575,-79.57601206,0.0,0.0,2016.0,P8,Nestor Macias RGB,9302.787979949817,6521.0796338100745,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18112103,-79.57620361,5.809817661109999,1.95,2016.0,P8,Nestor Macias RGB,7275.608526938882,5746.930877009239,5.809817661109999,cacao,3.9364857995905984,1.5352294618403337
Cacao,-2.18106194,-79.57631509,0.0,0.0,2016.0,P8,Nestor Macias RGB,6095.81230961874,5134.719286551332,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18124606,-79.57591631,0.0,0.0,2016.0,P8,Nestor Macias RGB,10316.11313071361,7042.324601079548,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.1812109,-79.57593456,0.0,0.0,2016.0,P8,Nestor Macias RGB,10122.972827862644,6678.043681794392,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18111872,-79.57602736,0.0,0.0,2016.0,P8,Nestor Macias RGB,9140.867616420946,5722.997744942931,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18098051,-79.57611641,0.0,0.0,2016.0,P8,Nestor Macias RGB,8198.44876863645,4291.0504794536655,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.18096667,-79.57619241,0.0,0.0,2016.0,P8,Nestor Macias RGB,7394.138466126346,4147.658900305421,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Cacao,-2.1810484,-79.57591165,0.0,0.0,2016.0,P8,Nestor Macias RGB,10365.430051909112,4994.435906368017,6.843646549530001,cacao,5.444228267440376,2.1232490243017463
Musacea,-2.18114776,-79.57584251,12.0957473899,0.0,2016.0,P8,Nestor Macias RGB,11097.14076645258,6023.871405238615,12.0957473899,banana,6.069164704757945,2.366974234855599
Musacea,-2.18091714,-79.57609112,17.1886936593,0.0,2016.0,P8,Nestor Macias RGB,8466.093604764017,3634.495250354887,17.1886936593,banana,12.82887492911097,5.003261222353278
Musacea,-2.18086564,-79.57614045,11.4591291062,0.0,2016.0,P8,Nestor Macias RGB,7944.032720344489,3100.9210938343927,11.4591291062,banana,5.408965225567181,2.1094964379712007
Musacea,-2.1811966,-79.57583355,16.5520753756,0.0,2016.0,P8,Nestor Macias RGB,11191.964717922869,6529.886197555546,16.5520753756,banana,11.837963175228046,4.6168056383389375
Musacea,-2.1810568,-79.57613145,10.1858925388,0.0,2016.0,P8,Nestor Macias RGB,8039.279992911213,5081.465477528685,10.1858925388,banana,4.208809960061155,1.6414358844238504
Musacea,-2.18108443,-79.57614465,9.54927425516,0.0,2016.0,P8,Nestor Macias RGB,7899.583993036392,5367.730602666653,9.54927425516,banana,3.66824331937372,1.4306148945557509
Musacea,-2.18120045,-79.57606586,10.5042016807,0.0,2016.0,P8,Nestor Macias RGB,8733.420950031654,6569.774751005529,10.5042016807,banana,4.493911905548441,1.7526256431638922
Musacea,-2.1812986,-79.57595092,12.7323656735,0.0,2016.0,P8,Nestor Macias RGB,9949.83445219504,7586.673847361695,12.7323656735,banana,6.769828147704853,2.6402329776048927
Musacea,-2.18106898,-79.57617579,16.2337662338,0.0,2016.0,P8,Nestor Macias RGB,7570.028429747974,5207.658355712806,16.2337662338,banana,11.3583262202115,4.429747225882485
Variedad bifurcada,-2.18099871,-79.57624399999997,28.8943359254,0.0,2016.0,P8,Nestor Macias RGB,6848.1599332158285,4479.614550301014,28.8943359254,other,259.05183394065307,101.0302152368547
Musacea,-2.18117177,-79.57616044,10.1858925388,0.0,2016.0,P8,Nestor Macias RGB,7732.477944760188,6272.6309294742005,10.1858925388,banana,4.208809960061155,1.6414358844238504
Musacea,-2.18149052,-79.57610173,17.5070028011,0.0,2016.0,P8,Nestor Macias RGB,8353.807653290578,9575.092335116122,17.5070028011,banana,13.340201555786402,5.202678606756697
Musacea,-2.18133422,-79.57615565,10.1858925388,0.0,2016.0,P8,Nestor Macias RGB,7783.170659782309,7955.720671737455,10.1858925388,banana,4.208809960061155,1.6414358844238504
Musacea,-2.18121045,-79.57632276,14.6422205246,0.0,2016.0,P8,Nestor Macias RGB,6014.640467230889,6673.381383340095,14.6422205246,banana,9.11725379239417,3.5557289790337263
Musacea,-2.18126115,-79.57636147,17.5070028011,0.0,2016.0,P8,Nestor Macias RGB,5604.97136452131,7198.667009273639,17.5070028011,banana,13.340201555786402,5.202678606756697
Musacea,-2.18147767,-79.57620813,14.9605296664,0.0,2016.0,P8,Nestor Macias RGB,7227.773229956905,9441.957812566408,14.9605296664,banana,9.544612475360204,3.72239886539048
Musacea,-2.18140682,-79.57634148,14.9605296664,0.0,2016.0,P8,Nestor Macias RGB,5816.5261401056105,8707.904822478964,14.9605296664,banana,9.544612475360204,3.72239886539048
Musacea,-2.18127416,-79.5765039,11.1408199643,0.0,2016.0,P8,Nestor Macias RGB,4097.6303594592255,7333.459237939822,11.1408199643,banana,5.093951400241334,1.9866410460941204
Musacea,-2.18136827,-79.57643173,16.5520753756,0.0,2016.0,P8,Nestor Macias RGB,4861.4076559688565,8308.501254834426,16.5520753756,banana,11.837963175228046,4.6168056383389375
Cacao,-1.15094247,-79.57964432,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,7330.262869944493,9960.864441682968,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.15098491,-79.57970679,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,6652.934689572055,10409.60782940567,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.15089164,-79.57978164,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,5841.376913173711,9423.408588764176,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.1507974,-79.57982469,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,5374.609214037738,8426.952960610066,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.15067718,-79.57989023,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,4663.994695947288,7155.795324607163,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Musacea,-1.15069294,-79.57991153,12.7323656735,0.0,2018.0,P2,Leonor Aspiazu RGB,4433.050398822937,7322.435187721182,12.7323656735,banana,6.769828147704853,2.6402329776048927
Cacao,-1.15098,-79.57950284,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,8864.253440647304,10357.691476112204,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.15084528,-79.57957249,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,8109.076431509919,8933.216707171534,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Otra variedad,-1.15081203,-79.57962032,7.06646294882,0.0,2018.0,P2,Leonor Aspiazu RGB,7590.481796238388,8581.64466094764,7.06646294882,other,11.318170646418013,4.414086552103025
Cacao,-1.15069572,-79.57961248,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,7675.486645607385,7351.829782863915,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.15066319,-79.57966879,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,7064.947989640107,7007.870725308477,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.15064141,-79.57971792,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,6532.2581625918565,6777.577818037807,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.15051785,-79.57972928,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,6409.0878707716565,5471.104373482849,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Musacea,-1.15080151,-79.57935623,13.6872930991,0.0,2018.0,P2,Leonor Aspiazu RGB,10453.86580691092,8470.410437600814,13.6872930991,banana,7.897282487679796,3.0799401701951203
Guaba,-1.150807,-79.57948169,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,9093.57136957862,8528.45947620982,5.411255411259999,fruit,6.697408784334964,2.611989425890636
Naranja,-1.15073043,-79.57946075,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,9320.612382793155,7718.839278335634,5.411255411259999,citrus,6.697408784334964,2.611989425890636
Otra variedad,-1.15060407,-79.57951487,12.8278584161,0.0,2018.0,P2,Leonor Aspiazu RGB,8733.818703892566,6382.759766729378,12.8278584161,other,42.60167677207903,16.614653941110824
Sapote,-1.15043036,-79.57956743,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,8163.939255216489,4546.020514111651,5.411255411259999,fruit,6.697408784334964,2.611989425890636
Musacea,-1.15051071,-79.57959482,19.8306595365,0.0,2018.0,P2,Leonor Aspiazu RGB,7866.96440554121,5395.608902505208,19.8306595365,banana,17.396000124557847,6.784440048577561
Musacea,-1.15081285,-79.57944473,15.756302521,0.0,2018.0,P2,Leonor Aspiazu RGB,9494.308516009583,8590.315009156577,15.756302521,banana,10.658569869487124,4.156842249099978
Cacao,-1.15074242,-79.57917587,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,12409.411038333106,7845.616686883392,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.1506448,-79.57930222,5.18169741408,200.0,2018.0,P2,Leonor Aspiazu RGB,11039.466815710835,6813.4223063600975,5.18169741408,cacao,3.138496081235681,1.2240134716819158
Cacao,-1.15048038,-79.5792624,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,11471.213384297109,5074.911754776964,5.411255411259999,cacao,3.419771115949197,1.333710735220187
Cacao,-1.15045169,-79.57931994,3.3384544441400004,70.0,2018.0,P2,Leonor Aspiazu RGB,10847.338508407343,4771.555303461897,3.3384544441400004,cacao,1.3142770789014446,0.5125680607715635
Cacao,-1.15031647,-79.57938461,0.0,0.0,2018.0,P2,Leonor Aspiazu RGB,10146.156926483647,3341.793736832909,5.411255411259999,cacao,3.419771115949197,1.333710735220187
