FCD-tree_records-tree_time,FCD-tree_records-species,FCD-tree_records-tree_photo,FCD-tree_records-dbh,FCD-tree_records-height,FCD-tree_records-notes,FCD-tree_records-bark_photo,FCD-tree_records-leaves_photo,FCD-tree_records-fruit_flower_seed_photo,FCD-tree_records-root_photo,FCD-tree_records-gps_photo,FCD-tree_records-tree_coords,FCD-tree_records-tree_coords-altitude,FCD-tree_records-tree_coords-accuracy,PARENT_KEY,KEY
02/11/22 09:15,Avicennia officinalis,https://drive.google.com/open?id=1u5a9eREFrVSBspInF-tstAoDXuQoOGKW,17.6,5.2, ,https://drive.google.com/open?id=1jTHIaZIii_eMmhNGv0c82v2CUToxX87q,https://drive.google.com/open?id=1OjT7ui0ogJ2xZmeJIa9tPebArROcrHjY, ,https://drive.google.com/open?id=1RFpmc4KkHBkBxKKJhAv1SMnw-TwLEq2_,https://drive.google.com/open?id=12AT2LpLex6Ppe3nqJWioZyyTbMcVDAc1,"08.91937, 126.30601",11,4,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[37]
02/11/22 09:19,Sonneratia alba,https://drive.google.com/open?id=1fiVWt8vhffOjyCiNctS3MlsK1w0UO9UY,43,8.6, ,https://drive.google.com/open?id=1RjLoZtFgv1TaMFU7_BpQAfNzsDgDFLjm,https://drive.google.com/open?id=1ihpVXKIgbH8zKaAvr1t86ZVPeu1-KfaV,https://drive.google.com/open?id=1a9PDv8sP125KGXUT4-mUAUizX6Q1mIqb,https://drive.google.com/open?id=1MDtsAIfHu7ZoG50eYzRKLsXWSruELrDN,https://drive.google.com/open?id=1xv1FNBflMMrHBJmAoMlRyCkfhyYlI7vh,"08.91938, 126.30599",12,4,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[38]
02/11/22 09:24,Xylocarpus granatum,https://drive.google.com/open?id=11MT6op1zpgzYb_e1JHAnu6HGsJKAX0hG,23.8,4, ,https://drive.google.com/open?id=1U5eMAYmD-HFAe-CXu4Sub2q6CG8dJCVL,https://drive.google.com/open?id=1D-kPIUOPknH8pV14fMXXnJXoflEnDrZy, ,https://drive.google.com/open?id=1579XNPiO7Nw4PHXb6T3u6vz4J1lrLjM1,https://drive.google.com/open?id=1RKp0P-L8prv5TVCSu8cCrGpLed-T2nBt,"08.91939, 126.30602",11,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[39]
02/11/22 09:30,Xylocarpus granatum,https://drive.google.com/open?id=1jKbBpTUkro-buxfzeTrY4F_AUt693JF7,19.5,5.16, ,https://drive.google.com/open?id=1DpAzaWaZ-6k2hh9aV4wzd4FuHML2T65_,https://drive.google.com/open?id=1ICXQkerMlaazupZ5K70aWD_8JSaSxUgT, ,https://drive.google.com/open?id=1icJuNFjoypxZrAPg3CdlF5SEMrmIA6cR,https://drive.google.com/open?id=1we7mmFkELFL2XWVySlYPl0YoKZ0zhLdL,"08.91942, 126.30598",12,3,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[40]
02/11/22 09:33,Bruguiera gymnorhiza,https://drive.google.com/open?id=1nUhhI5OfJpOYjRIorEiJeOJrh4cwB-UL,30,3.4, ,https://drive.google.com/open?id=13zo4q5XQ6TlrADqO8OxbMmPOUXJX55EY,https://drive.google.com/open?id=1JgPNJExiX_zEvkfubbqJ46JGB5SGjIf9,https://drive.google.com/open?id=1t1QBFm0V25XR3WDP5wHLYXUctd1ud8VD,https://drive.google.com/open?id=14Fm2tmgpca27Af0SU2U6QN8kpk6azj3u,https://drive.google.com/open?id=1A7kaMLAKMeiUzWTHptyQJZ4K4Fw3PhpJ,"08.91945, 126.30595",11,4,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[41]
02/11/22 09:37,Avicennia officinalis,https://drive.google.com/open?id=1pZbVpXxkRs99aEFeMElEW9UkxSebVdvL,53.1,7, ,https://drive.google.com/open?id=1hb0ijtp74HiRQ54op55fsZUSjp2cPwKc,https://drive.google.com/open?id=1yOXdax7TBX-jwll27Jj3AvGMNtAuV1wg, , ,https://drive.google.com/open?id=1bNJKKKy-T_ZXW-mbUqUShD4QpIuNVoP2,"08.91937, 126.30589",10,3,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[42]
02/11/22 09:43,Bruguiera gymnorhiza,https://drive.google.com/open?id=1h_Dsf3Lqoatv7p9x2p07pP_nSY4a-Sdg,37,5, ,https://drive.google.com/open?id=1nXoiMaqR2BHO-8YurEBmkJC_Qvya8ave,https://drive.google.com/open?id=18FLOyZGJPRruJiHdhSSJFMj5Pc_331Tc,https://drive.google.com/open?id=1FouHCHA9xa5_7Pa__z6mixseOs0l2kKh,https://drive.google.com/open?id=1GCvQUfXzurKG37Vg_SjnHfdFkNKrm6pB,https://drive.google.com/open?id=1YzVUUUswMJi5xuvDtzmuGxPrdp9DyWds,"08.91934, 126.30589",10,3,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[43]
02/11/22 09:48,Avicennia officinalis,https://drive.google.com/open?id=14NadF6v4sJBGhPmfKf_EIzl1JXEfahjf,17,3, ,https://drive.google.com/open?id=1obXUKh3p81xUUzluBUlSe_ZefuonChOz,https://drive.google.com/open?id=10CI7Usfqd05z0clmLXrqepkxFN6PxmJO, ,https://drive.google.com/open?id=18sUcoz0OG3BB-YtnDHhXrjrWpawcZ3Fs,https://drive.google.com/open?id=1FVHvZa0oQ7BWCb4J9p1cLkk9ruzwi-Y2,"08.91942, 126.30603",8,3,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[44]
02/11/22 09:55,Bruguiera gymnorhiza,https://drive.google.com/open?id=1OiUKIP_b8FITFGZI4FBUciiVIjbXrxnp,36.8,5, ,https://drive.google.com/open?id=1Gm_rwud7dAqiVD_g5S_UFlCVwZu1s-57,https://drive.google.com/open?id=1y3wydbklwIi9QHpa_qqL5shlWsY9r67w,https://drive.google.com/open?id=1Y7EnQSG6gqu_TNv4UyJKJ_hGe-PXqsGh,https://drive.google.com/open?id=1_pgYNsf5dWFxha9LpqYe-tjipBZig0Vg,https://drive.google.com/open?id=1PVnHr_0qtn7YGuEmHlIMLeBSdDM0ywtF,"08.91947, 126.30597",11,3,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[45]
02/11/22 10:06,Avicennia officinalis,https://drive.google.com/open?id=1YgRs_CdmXHPOxdil4NyNGbYvGN8i6Zq5,42.5,6.5, ,https://drive.google.com/open?id=1_A0Q_ciPmo0rg_9x8VzGXv7IweNNaehy,https://drive.google.com/open?id=1t6O4QZXcYfi9_4pylkESBmI8tcU0eEFV, ,https://drive.google.com/open?id=14LiwqPxxo4pSNttXAuYwK34jJm1qZTKj,https://drive.google.com/open?id=1MdCesPr7_JhnStVt3_wNuEY1l_NRzzhN,"08.91949, 126.30595",10,3,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[46]
02/11/22 10:08,Xylocarpus granatum,https://drive.google.com/open?id=1tSQ6fUyCBaFBgaNoBQGZOVZCFGYzeUz5,34.5,6, ,https://drive.google.com/open?id=1zrk3BdhAoVqUjaEEhv3ly7we9zSf0dYo,https://drive.google.com/open?id=1HLmAWuqSuU8rmvxPLpripMwOjcJQgnjK, ,https://drive.google.com/open?id=1fjjBlAtozMWd0UBPUaas-NHUecNooqP0,https://drive.google.com/open?id=11RcMdi9dHSvtaVqZzCTZb6ptsMjiiedb,"08.91948, 126.30592",10,4,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[47]
02/11/22 10:10,Xylocarpus granatum,https://drive.google.com/open?id=13rdJTYeeupzl5K6jarWh148R-QnW0rnu,65,6.5, ,https://drive.google.com/open?id=1E40NhdLLk0TDpIgyHRs8VGK21Hnh-lM2,https://drive.google.com/open?id=1VfbA9UIRyNhlWXLzs0_0nWamqIWTr-Au, ,https://drive.google.com/open?id=1uK8V9TxOMg90tGIABDM5xZSgeO2YvFcn,https://drive.google.com/open?id=1wXd9S94MAHQcV1al1WccVLa4wf5BXfcL,"08.91947, 126.30589",11,6,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[48]
02/11/22 10:13,Xylocarpus granatum,https://drive.google.com/open?id=1gSsOjjqethU6yM8ejlLwoBbja7sqHdwV,36,6.5, ,https://drive.google.com/open?id=1hkmUcoyF-87T2TeGyfUR-sE7nVY44a6C,https://drive.google.com/open?id=1frXjjhVUn82aYNMcPFtvma-EhsGVHflx, ,https://drive.google.com/open?id=1F5YwMrM2Fbmiq98rcElMtBTAHwnfiFx_,https://drive.google.com/open?id=1O_QG58gYJqamERwP80VsHtX-gIG-jjSC,"08.91951, 126.30588",10,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[49]
02/11/22 10:15,Rhizophora apiculata,https://drive.google.com/open?id=1wFQR0JukoFfr5e5N4y-Z1EqxmCNtNmHS,30,6.5, ,https://drive.google.com/open?id=17zS_uJ_64Slbc8AtisgfQx_5H3BjeWoj,https://drive.google.com/open?id=1aauhEcwuvOK6ndfS4CmbdXgDs5wh6eTl, ,https://drive.google.com/open?id=14X3gKYfk4hqA9xF4Ahi7PHueJAbJNs86,https://drive.google.com/open?id=1Q43D_uptu8DLed53UcEEng0ZKnUBSBzM,"08.91951, 126.30585",11,4,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[50]
02/11/22 10:16,Bruguiera gymnorhiza,https://drive.google.com/open?id=1WXUGzlyqRU-tnJwVY3z1EmueFhCKPg7t,50,7, ,https://drive.google.com/open?id=1Gz2yp3UTY5ktZ8D2ubSffxht7-QimSYK,https://drive.google.com/open?id=1dt27U6lVN_iR0IqBnkDEEYZZzdf4I78k, ,https://drive.google.com/open?id=1MiWF8Gz6tXDZ2WaaRjfnlkXYW_x0IsiE,https://drive.google.com/open?id=18NH9DEjTSsJY0RxAwJo4cLDFIfdyDfTx,"08.91955, 126.30584",11,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[51]
02/11/22 10:20,Xylocarpus granatum,https://drive.google.com/open?id=1XNOqkdGLLequFrAzUhkYYUQM5DZ_n7xb,40,6.8, ,https://drive.google.com/open?id=1_Ls4-g87rUKeIx_AptqhEB4rGX6-SMMl,https://drive.google.com/open?id=14Bc9uhYf9ZrmobwE5oEZtrVXyAVFArdu, ,https://drive.google.com/open?id=1rJ6je0it8bUcaDShk3F83OYOq4DL8Y7P,https://drive.google.com/open?id=15xm-nPbg1aWy22RmqiBCF1gzN0uu_dCI,"08.91955, 126.30584",11,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[52]
02/11/22 10:21,Rhizophora apiculata,https://drive.google.com/open?id=1Vidl-ngBoibYxg8kjmhdvgmaQWYnOLG2,26,7, ,https://drive.google.com/open?id=1kTJGuIv4_WL22XujnWbbdIVp10zIz6Ls,https://drive.google.com/open?id=1bGGk4zsBUZLVAjS_9fkqC0cdY2n-VCQ_, ,https://drive.google.com/open?id=1HpqpL4m4Vu2gTfizV11s7r9AnR-2UmIm,https://drive.google.com/open?id=1DyLhTNuWyuYk-aEpnk6uKd4yG0gw5f6Y,"08.91954, 126.30583",12,6,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[53]
02/11/22 10:24,Avicennia officinalis,https://drive.google.com/open?id=1hQAFGECVUoru5jWR7c7xvljGWMO0itCc,36,7, ,https://drive.google.com/open?id=1k_b4ymSvS2efQK52mdJwzhFM95g5036U,https://drive.google.com/open?id=1WQ6cajEw63PGQLe2X_lvLpoX0a41eHHj, ,https://drive.google.com/open?id=13pPBxgGfcRO8dLRu78cJJtyEcciJ_qHv,https://drive.google.com/open?id=1XprXP8YuGXkwf-HGtPluAluyJTEbe8Oj,"08.91955, 126.30581",12,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[54]
02/11/22 10:26,Avicennia officinalis,https://drive.google.com/open?id=1RNAggG91trmb51Gc8GCWdjTgWiRXdhj8,26,7.5, ,https://drive.google.com/open?id=1sQmZ6nZOmQHXBBxHYdk4y29XG0yIRgTM,https://drive.google.com/open?id=1DrbfCfBNMaSMmp3VjX7bf4qXkLekts4S, ,https://drive.google.com/open?id=1WiLBwzlNlKCWMV5idO8DtBaw5At1C1kR,https://drive.google.com/open?id=1MNc30XifCSU7wUBp6oFrxmUuv6FwTb-H,"08.91956, 126.30577",12,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[55]
02/11/22 10:29,Avicennia officinalis,https://drive.google.com/open?id=1D1qW1IBXjTAwNzII0y63PuRpizCqO4Xf,17.2,6.5, ,https://drive.google.com/open?id=16BJwwUh7qyDRztILZ3dn67d3YMTDVgub,https://drive.google.com/open?id=1NVMksYeBYHm-2_4kE4ZVzhZ9SqQv8dWs, , ,https://drive.google.com/open?id=1_jhTHhGYAE8q7-7nwJ8v_k3KhQrk0FFL,"08.91958, 126.30580",13,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[56]
02/11/22 10:33,Sonneratia alba,https://drive.google.com/open?id=1ox3qvy8bNNNvahvDdcyduYV3cfOyqL6X,24.5,8.6, ,https://drive.google.com/open?id=1oOtUpqmUyXUFa6tW1D-wpJbOJV9Z18_P,https://drive.google.com/open?id=19gnfi__uV5T8z7281SGT41Qr-UIpX9lY, ,https://drive.google.com/open?id=19npSGDF3O1rAZ8xX9m-_dVF7UkquSKJg,https://drive.google.com/open?id=13rwfUqiRyUaWdPy515y5yWmlQKK2on_J,"08.91961, 126.30582",15,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[57]
02/11/22 10:35,Nypa fruticans,https://drive.google.com/open?id=1YQ7CVU8HDQqWUthQAZWsZlvnL6Twg1Lu,24,5.16, ,https://drive.google.com/open?id=1lGeyKNI4BEE5F2UqSlqzo1HwAeJM-9qj,https://drive.google.com/open?id=1X7iBSurik1OS0Y9olmJeDmdMU9Mp6mWU, , ,https://drive.google.com/open?id=1l9SktDimTTU3oS7F3JdTR6Xfk8IIyJmJ,"08.91960, 126.30585",15,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[58]
02/11/22 10:37,Xylocarpus granatum,https://drive.google.com/open?id=1VJO_Cap5f098bGJx-qchb2dBUbIWCIkI,17,6, ,https://drive.google.com/open?id=1zcDbf8aLCkTjBQmvWosAVkC3nOEh0CWq,https://drive.google.com/open?id=1gFQKn2pRz6GY42OULZIZpzl2_a591JXA, ,https://drive.google.com/open?id=1RuONB_lQpFEIJy5IAcW55Vbz6MLsc9S-,https://drive.google.com/open?id=1jXzJfiN3AhFXxuVQy-wEj1uaobmvCQ5E,"08.91961, 126.30588",14,6,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[59]
02/11/22 10:39,Avicennia officinalis,https://drive.google.com/open?id=12xFdtc_FhBFb-JAeNxnIuEfQeGeCc3LS,24,6.8, ,https://drive.google.com/open?id=18G8zBiK4vm03yaJ_pCEeN66zN7paAzcX,https://drive.google.com/open?id=11c0BL_MNi2giMns9wcpoUDWYW4ef7ys_, ,https://drive.google.com/open?id=18SAPhe9vgSIg-JyBEd2oBomDQB4Q-EIl,https://drive.google.com/open?id=14UnbFhxDSn49qmG8T4Ej_aSHlQ0tp4fz,"08.91961, 126.30589",14,5,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[60]
02/11/22 10:40,Bruguiera gymnorhiza,https://drive.google.com/open?id=1218W6gGqZeZJ1c6e4VmC8kS9rU1RFUZT,22,5.5, ,https://drive.google.com/open?id=1fpNFoYEnseU7jjfE534TyEP7GQzP_vL8,https://drive.google.com/open?id=1e9GP0tEsuNDZD8QbHWsa8grnrQxdEAw2, ,https://drive.google.com/open?id=1xhNxsyGXFhodhG0JrnGudyhvBJkTAajk,https://drive.google.com/open?id=1rS7c_SDlGcfpAMFvGNLpTE_otWbgktia,"08.91962, 126.30589",14,3,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842,uuid:1b7cea0c-1362-416b-a877-4ba586bb9842/tree_records[61]
29/10/22 12:18,Rhizophora apiculata,https://drive.google.com/open?id=1P0h5KpgMgkBHGfcGvlLAY62cPJxo6b5F,90.3,9, ,https://drive.google.com/open?id=18V_JbVTUsOuiaBKmE6kR-y_7-xYtuCFe,https://drive.google.com/open?id=12VXbCDIW_IZCN5MZXX9WZl_Q1tdCWxmB, ,https://drive.google.com/open?id=1CptVxCf-9VNd86IOisjTSR5fX-M_ZTvi,https://drive.google.com/open?id=1JIrkByRHQ3GPuKs-oSndVN7vNzvRWUUR,"08.91861,126.30693", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[1]
29/10/22 12:20,Nypa fruticans,https://drive.google.com/open?id=1qlQ9a15OXhf-OpbSmEQ7-MEJUJztGWoR,20,4, ,https://drive.google.com/open?id=1cKG1m5W93cLhHFUBK9QCi_rTOYg4Aex8,https://drive.google.com/open?id=16l8QLXV9LQAbF9NVsnASdZOkO9Ww6Fl8, , ,https://drive.google.com/open?id=192M5eK9SVL77I9BVytpE_pS5J8gHPYoN,"08.91862,126.30692", ,4,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[2]
29/10/22 12:22,Avicennia officinalis,https://drive.google.com/open?id=1VrUecpZLVBuKppRXTHnoUlTte-fPwPMh,41.9,7, ,https://drive.google.com/open?id=17vXelFEY61FIgkm7I46iL-QLqZRLOWch,https://drive.google.com/open?id=15CL3QmgYkVobkkTYeqKzQuINp2R20fA_, ,https://drive.google.com/open?id=1GlRFOod2lqUlG2LPqjKxw2otaaVigqDG,https://drive.google.com/open?id=1C1tRtynD_HUPLsG-MTLZFP7h3SaBr5aj,"08.91864,126.30688", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[3]
29/10/22 12:25,Bruguiera gymnorhiza,https://drive.google.com/open?id=17I-duvDsa6meeglTXVMS7b1Ke-h4fH8k,17.4,6, ,https://drive.google.com/open?id=1mdznrq3IEOWgohj9rMgyj-E4UzmQelqG,https://drive.google.com/open?id=12igugPsw0u0Jriru0Ux19NhOLSxPudBE, , ,https://drive.google.com/open?id=14i1foWP_zJwd4t8Pqc9VOtb5mcuZURwb,"08.91866,126.30690", ,3,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[4]
29/10/22 12:29,Bruguiera gymnorhiza,https://drive.google.com/open?id=1cXEBpEBwiRJ4sBv1iOuIIOhv-snPMG7S,20.1,4, ,https://drive.google.com/open?id=1huKmk4e2xUASRiew7_WtKD66tLdsOUxi,https://drive.google.com/open?id=1O2rWK0FsLjBc-K8XhzKYjPsrp1i7NnPZ,https://drive.google.com/open?id=1GU6SaVqOSkOGIHVa_B8JBfEB6RcYnpV7, ,https://drive.google.com/open?id=1e4IJVl1j3qZCwoq-xdvDKfZycBy_vG4_,"08.91871,126.30688", ,3,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[5]
29/10/22 12:31,Avicennia officinalis,https://drive.google.com/open?id=1UnfmqED4PwZwL3f1IlIiF4p1GcQuZ6ZR,37.9,9, ,https://drive.google.com/open?id=1vAfms12QFE3Nv5iyCr6WuCdHKmf2bV4B,https://drive.google.com/open?id=1HYITvmtzOInOdmqXXUT381K_vJWhPJSd, , ,https://drive.google.com/open?id=1kq3ounOAWhf9WqMguVgZ86hyrQus1Ybq,"08.91869,126.30685", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[6]
29/10/22 12:33,Avicennia officinalis,https://drive.google.com/open?id=1M8G0IQ8blMwxvHFA9ZuZLNgFYNDtVpnC,15,6, ,https://drive.google.com/open?id=1WbojOl7Ku8KGzeAxhb5Hkb6kLyDeLc4v,https://drive.google.com/open?id=10dag-lwS622c2Oni_cebejiaflUyyVLa, ,https://drive.google.com/open?id=1RsMneB7792il9vubGpuPJjG8riMm2l7M,https://drive.google.com/open?id=1gdB-pNle2v4Y0c7XuPniJ6cwWkGrgdHF,"08.91868,126.30685", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[7]
29/10/22 12:34,Nypa fruticans,https://drive.google.com/open?id=1HY-OxvkqkLNfZtfjaoRODhAcoGfVYJvW,15.4,3.5, ,https://drive.google.com/open?id=1gZ96FieAzpqsYzJGrFkLt1YEEu_y3AoH,https://drive.google.com/open?id=1psDQl1aAjHzifSyreGllLdI3MTYUBi5K, , ,https://drive.google.com/open?id=1EHReauO4sSssRmTAWCY35Qz5J6HsbvYC,"08.91864,126.30682", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[8]
29/10/22 12:37,Xylocarpus moluccensis,https://drive.google.com/open?id=1eNlvaSosW2KC0-HGEMdSGaI0e6ctfxi2,21.4,7.5, ,https://drive.google.com/open?id=1BvWICI-pKvJuLlShhoVSKLhahka8GtJ4,https://drive.google.com/open?id=1nkFvf_nYZJ7SKysPw5gJBiNnSzcp199g,https://drive.google.com/open?id=1sOIoOtHkOPYSSJhRKhYUiXFmRpIH3Pe8,https://drive.google.com/open?id=1Rn2o4oRQt3-S4ngHPdZEtblXzONUDMVS,https://drive.google.com/open?id=1aE_lVUJzstpjO4Mkkgcc-cE-5LoLdo3m,"08.91866,126.30682", ,4,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[9]
29/10/22 12:39,Avicennia officinalis,https://drive.google.com/open?id=144Y7UsgstUXDsB4gKmukqVjt7eq-myLj,17.3,8, ,https://drive.google.com/open?id=1nfxvg7d821XdaXGVGBA5zL1QFEbvsKL-,https://drive.google.com/open?id=1CD-PF_hb7tOrq07xhaAatmaiBdsRHPKx, ,https://drive.google.com/open?id=1_y7Qr2p9MDCcarnaPRxLX_pyKdTnBdwc,https://drive.google.com/open?id=1ueUiM2tp3U-OND95Lkm1hu3QIxIFJ70X,"08.91867,126.30681", ,4,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[10]
29/10/22 12:41,Xylocarpus granatum,https://drive.google.com/open?id=1xOuk3yGmxwQniDWs_E3exWD8KjCeoY-k,17,8.5, ,https://drive.google.com/open?id=1XB6HqNFeNBqNyuvazW9-Vz66FuUaepPg,https://drive.google.com/open?id=1BvUsnczdGLTPpmwLKvETbtu6D9N9pT7s, ,https://drive.google.com/open?id=1PhJ08sKZvTw9WRmeB6mneyV0Dd8R64kl,https://drive.google.com/open?id=1kqc5b4E4Todf0Al5X-sCvvyJacPMgt7s,"08.91867,126.30675", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[11]
29/10/22 12:43,Xylocarpus granatum,https://drive.google.com/open?id=1YETmPyHSeRN_ifPzXKA69w1-5o8Z6PiB,22.6,8.5, ,https://drive.google.com/open?id=1C5f4hg7Y52QCvO7Cbz4pxaEwMG7owqIB,https://drive.google.com/open?id=1Z_Gj4Pvs_1n7Nq4XE2Iwbt8oFDinORnL, ,https://drive.google.com/open?id=1wbcCmmkskOcFAbcQ2eHLmkwfZC1n_sxm,https://drive.google.com/open?id=1FlXlHd2FHeaYbJuxI186jCK4xbJbdSrF,"08.91867,126.30679", ,3,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[12]
29/10/22 12:45,Rhizophora apiculata,https://drive.google.com/open?id=1P43TDQvafWU2fKtEzW3L4YuQJKsUKAX_,103.2,8, ,https://drive.google.com/open?id=1pXM4IRaVFFXuyIiT35QQXo-T91-ldVIm,https://drive.google.com/open?id=1jlVQk2geY-b_lQedrPg-Nl7hH_UTXoSs, ,https://drive.google.com/open?id=130Ad5K8jLv9E4Oepudw_NH70MXC2nDKp,https://drive.google.com/open?id=15Y0DqzZwt_rZj7O9nFSD6WpOKOeXStr4,"08.91869,126.30680", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[13]
29/10/22 12:47,Rhizophora apiculata,https://drive.google.com/open?id=1I13Ik3MG_-uZAenAqLIp0EqvCwDOIgoL,18.4,7.5, ,https://drive.google.com/open?id=1wNi_ExvGf_P2r4Zv9CNyajdiSs5MeaEg,https://drive.google.com/open?id=1ObsE7bUYfFwZ73wbdIy1EFEjfgr0rcfg, ,https://drive.google.com/open?id=1spTFiltCdxQ5aWdmPj-zfmsCkEYVqqdt,https://drive.google.com/open?id=1qSl5iNcwLw8PoGnduW81o40u8C4lINWd,"08.91869,126.30674", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[14]
29/10/22 12:49,Xylocarpus moluccensis,https://drive.google.com/open?id=1JVTmQJlG_dO1Qeagl2SrR7tPLDEgj9sC,35.8,8, ,https://drive.google.com/open?id=1SYitiTJZQjkHEgmdqOS-zFLYFf6SCgDF,https://drive.google.com/open?id=1g1-c-BjaJxAi1OxfMh4kLfelkcMT1lzJ, ,https://drive.google.com/open?id=1PvLi9IDwF7huVR9t027TBnZJfXJDovCB,https://drive.google.com/open?id=1UR2lKf4A0wAu4c_RCZDnvvMLDyB6ml7F,"08.91867,126.30674", ,5,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f,uuid:1dc1be06-9999-4a72-965b-62d4c1aa809f/tree_records[15]
